month,site_id,site_name,region,category,rentals
2023-07,S008,Harbour Terminal,Coastal,Forklift,2
2023-08,S008,Harbour Terminal,Coastal,Forklift,0
2023-09,S008,Harbour Terminal,Coastal,Forklift,0
2023-10,S008,Harbour Terminal,Coastal,Forklift,0
2023-11,S008,Harbour Terminal,Coastal,Forklift,1
2023-12,S008,Harbour Terminal,Coastal,Forklift,1
2024-01,S008,Harbour Terminal,Coastal,Forklift,2
2024-02,S008,Harbour Terminal,Coastal,Forklift,1
2024-03,S008,Harbour Terminal,Coastal,Forklift,0
2024-04,S008,Harbour Terminal,Coastal,Forklift,2
2024-05,S008,Harbour Terminal,Coastal,Forklift,0
2024-06,S008,Harbour Terminal,Coastal,Forklift,0
2024-07,S008,Harbour Terminal,Coastal,Forklift,1
2024-08,S008,Harbour Terminal,Coastal,Forklift,3
2024-09,S008,Harbour Terminal,Coastal,Forklift,1
2024-10,S008,Harbour Terminal,Coastal,Forklift,0
2024-11,S008,Harbour Terminal,Coastal,Forklift,2
2024-12,S008,Harbour Terminal,Coastal,Forklift,1
2025-01,S008,Harbour Terminal,Coastal,Forklift,1
2025-02,S008,Harbour Terminal,Coastal,Forklift,1
2025-03,S008,Harbour Terminal,Coastal,Forklift,3
2025-04,S008,Harbour Terminal,Coastal,Forklift,2
2025-05,S008,Harbour Terminal,Coastal,Forklift,1
2025-06,S008,Harbour Terminal,Coastal,Forklift,2
2025-07,S008,Harbour Terminal,Coastal,Forklift,4
2025-08,S008,Harbour Terminal,Coastal,Forklift,4
2025-09,S008,Harbour Terminal,Coastal,Forklift,1
2025-10,S008,Harbour Terminal,Coastal,Forklift,1
2025-11,S008,Harbour Terminal,Coastal,Forklift,1
2025-12,S008,Harbour Terminal,Coastal,Forklift,2
2026-01,S008,Harbour Terminal,Coastal,Forklift,3
2026-02,S008,Harbour Terminal,Coastal,Forklift,1
2026-03,S008,Harbour Terminal,Coastal,Forklift,1
2026-04,S008,Harbour Terminal,Coastal,Forklift,2
2026-05,S008,Harbour Terminal,Coastal,Forklift,4
2026-06,S008,Harbour Terminal,Coastal,Forklift,2
2026-07,S008,Harbour Terminal,Coastal,Forklift,2
2021-08,S008,Harbour Terminal,Coastal,Loader,0
2021-09,S008,Harbour Terminal,Coastal,Loader,2
2021-10,S008,Harbour Terminal,Coastal,Loader,0
2021-11,S008,Harbour Terminal,Coastal,Loader,1
2021-12,S008,Harbour Terminal,Coastal,Loader,0
2022-01,S008,Harbour Terminal,Coastal,Loader,0
2022-02,S008,Harbour Terminal,Coastal,Loader,0
2022-03,S008,Harbour Terminal,Coastal,Loader,0
2022-04,S008,Harbour Terminal,Coastal,Loader,0
2022-05,S008,Harbour Terminal,Coastal,Loader,0
2022-06,S008,Harbour Terminal,Coastal,Loader,2
2022-07,S008,Harbour Terminal,Coastal,Loader,0
2022-08,S008,Harbour Terminal,Coastal,Loader,1
2022-09,S008,Harbour Terminal,Coastal,Loader,0
2022-10,S008,Harbour Terminal,Coastal,Loader,1
2022-11,S008,Harbour Terminal,Coastal,Loader,2
2022-12,S008,Harbour Terminal,Coastal,Loader,1
2023-01,S008,Harbour Terminal,Coastal,Loader,0
2023-02,S008,Harbour Terminal,Coastal,Loader,0
2023-03,S008,Harbour Terminal,Coastal,Loader,1
2023-04,S008,Harbour Terminal,Coastal,Loader,0
2023-05,S008,Harbour Terminal,Coastal,Loader,0
2023-06,S008,Harbour Terminal,Coastal,Loader,0
2023-07,S008,Harbour Terminal,Coastal,Loader,0
2023-08,S008,Harbour Terminal,Coastal,Loader,1
2023-09,S008,Harbour Terminal,Coastal,Loader,2
2023-10,S008,Harbour Terminal,Coastal,Loader,2
2023-11,S008,Harbour Terminal,Coastal,Loader,0
2023-12,S008,Harbour Terminal,Coastal,Loader,1
2024-01,S008,Harbour Terminal,Coastal,Loader,0
2024-02,S008,Harbour Terminal,Coastal,Loader,0
2024-03,S008,Harbour Terminal,Coastal,Loader,0
2024-04,S008,Harbour Terminal,Coastal,Loader,0
2024-05,S008,Harbour Terminal,Coastal,Loader,1
2024-06,S008,Harbour Terminal,Coastal,Loader,0
2024-07,S008,Harbour Terminal,Coastal,Loader,1
2024-08,S008,Harbour Terminal,Coastal,Loader,0
2024-09,S008,Harbour Terminal,Coastal,Loader,3
2024-10,S008,Harbour Terminal,Coastal,Loader,1
2024-11,S008,Harbour Terminal,Coastal,Loader,1
2024-12,S008,Harbour Terminal,Coastal,Loader,0
2025-01,S008,Harbour Terminal,Coastal,Loader,0
2025-02,S008,Harbour Terminal,Coastal,Loader,0
2025-03,S008,Harbour Terminal,Coastal,Loader,0
2025-04,S008,Harbour Terminal,Coastal,Loader,0
2025-05,S008,Harbour Terminal,Coastal,Loader,0
2025-06,S008,Harbour Terminal,Coastal,Loader,0
2025-07,S008,Harbour Terminal,Coastal,Loader,2
2025-08,S008,Harbour Terminal,Coastal,Loader,1
2025-09,S008,Harbour Terminal,Coastal,Loader,1
2025-10,S008,Harbour Terminal,Coastal,Loader,1
2025-11,S008,Harbour Terminal,Coastal,Loader,0
2025-12,S008,Harbour Terminal,Coastal,Loader,0
2026-01,S008,Harbour Terminal,Coastal,Loader,3
2026-02,S008,Harbour Terminal,Coastal,Loader,0
2026-03,S008,Harbour Terminal,Coastal,Loader,1
2026-04,S008,Harbour Terminal,Coastal,Loader,1
2026-05,S008,Harbour Terminal,Coastal,Loader,2
2026-06,S008,Harbour Terminal,Coastal,Loader,0
2026-07,S008,Harbour Terminal,Coastal,Loader,3
2021-08,S008,Harbour Terminal,Coastal,Roller,0
2021-09,S008,Harbour Terminal,Coastal,Roller,1
2021-10,S008,Harbour Terminal,Coastal,Roller,0
2021-11,S008,Harbour Terminal,Coastal,Roller,1
2021-12,S008,Harbour Terminal,Coastal,Roller,0
2022-01,S008,Harbour Terminal,Coastal,Roller,0
2022-02,S008,Harbour Terminal,Coastal,Roller,1
2022-03,S008,Harbour Terminal,Coastal,Roller,0
2022-04,S008,Harbour Terminal,Coastal,Roller,0
2022-05,S008,Harbour Terminal,Coastal,Roller,0
2022-06,S008,Harbour Terminal,Coastal,Roller,0
2022-07,S008,Harbour Terminal,Coastal,Roller,0
2022-08,S008,Harbour Terminal,Coastal,Roller,1
2022-09,S008,Harbour Terminal,Coastal,Roller,0
2022-10,S008,Harbour Terminal,Coastal,Roller,0
2022-11,S008,Harbour Terminal,Coastal,Roller,2
2022-12,S008,Harbour Terminal,Coastal,Roller,0
2023-01,S008,Harbour Terminal,Coastal,Roller,0
2023-02,S008,Harbour Terminal,Coastal,Roller,0
2023-03,S008,Harbour Terminal,Coastal,Roller,0
2023-04,S008,Harbour Terminal,Coastal,Roller,0
2023-05,S008,Harbour Terminal,Coastal,Roller,0
2023-06,S008,Harbour Terminal,Coastal,Roller,0
2023-07,S008,Harbour Terminal,Coastal,Roller,0
2023-08,S008,Harbour Terminal,Coastal,Roller,1
2023-09,S008,Harbour Terminal,Coastal,Roller,1
2023-10,S008,Harbour Terminal,Coastal,Roller,1
2023-11,S008,Harbour Terminal,Coastal,Roller,0
2023-12,S008,Harbour Terminal,Coastal,Roller,0
2024-01,S008,Harbour Terminal,Coastal,Roller,1
2024-02,S008,Harbour Terminal,Coastal,Roller,0
2024-03,S008,Harbour Terminal,Coastal,Roller,0
2024-04,S008,Harbour Terminal,Coastal,Roller,1
2024-05,S008,Harbour Terminal,Coastal,Roller,1
2024-06,S008,Harbour Terminal,Coastal,Roller,0
2024-07,S008,Harbour Terminal,Coastal,Roller,1
2024-08,S008,Harbour Terminal,Coastal,Roller,0
2024-09,S008,Harbour Terminal,Coastal,Roller,2
2024-10,S008,Harbour Terminal,Coastal,Roller,1
2024-11,S008,Harbour Terminal,Coastal,Roller,1
2024-12,S008,Harbour Terminal,Coastal,Roller,0
2025-01,S008,Harbour Terminal,Coastal,Roller,2
2025-02,S008,Harbour Terminal,Coastal,Roller,0
2025-03,S008,Harbour Terminal,Coastal,Roller,0
2025-04,S008,Harbour Terminal,Coastal,Roller,0
2025-05,S008,Harbour Terminal,Coastal,Roller,0
2025-06,S008,Harbour Terminal,Coastal,Roller,1
2025-07,S008,Harbour Terminal,Coastal,Roller,0
2025-08,S008,Harbour Terminal,Coastal,Roller,0
2025-09,S008,Harbour Terminal,Coastal,Roller,1
2025-10,S008,Harbour Terminal,Coastal,Roller,0
2025-11,S008,Harbour Terminal,Coastal,Roller,0
2025-12,S008,Harbour Terminal,Coastal,Roller,1
2026-01,S008,Harbour Terminal,Coastal,Roller,0
2026-02,S008,Harbour Terminal,Coastal,Roller,1
2026-03,S008,Harbour Terminal,Coastal,Roller,2
2026-04,S008,Harbour Terminal,Coastal,Roller,0
2026-05,S008,Harbour Terminal,Coastal,Roller,0
2026-06,S008,Harbour Terminal,Coastal,Roller,0
2026-07,S008,Harbour Terminal,Coastal,Roller,0
2021-08,S009,Ridgeline Tunnel,Highlands,Excavator,1
2021-09,S009,Ridgeline Tunnel,Highlands,Excavator,0
2021-10,S009,Ridgeline Tunnel,Highlands,Excavator,2
2021-11,S009,Ridgeline Tunnel,Highlands,Excavator,1
2021-12,S009,Ridgeline Tunnel,Highlands,Excavator,0
2022-01,S009,Ridgeline Tunnel,Highlands,Excavator,0
2022-02,S009,Ridgeline Tunnel,Highlands,Excavator,1
2022-03,S009,Ridgeline Tunnel,Highlands,Excavator,0
2022-04,S009,Ridgeline Tunnel,Highlands,Excavator,0
2022-05,S009,Ridgeline Tunnel,Highlands,Excavator,0
2022-06,S009,Ridgeline Tunnel,Highlands,Excavator,1
2022-07,S009,Ridgeline Tunnel,Highlands,Excavator,3
2022-08,S009,Ridgeline Tunnel,Highlands,Excavator,5
2022-09,S009,Ridgeline Tunnel,Highlands,Excavator,2
2022-10,S009,Ridgeline Tunnel,Highlands,Excavator,1
2022-11,S009,Ridgeline Tunnel,Highlands,Excavator,2
2022-12,S009,Ridgeline Tunnel,Highlands,Excavator,1
2023-01,S009,Ridgeline Tunnel,Highlands,Excavator,0
2023-02,S009,Ridgeline Tunnel,Highlands,Excavator,3
2023-03,S009,Ridgeline Tunnel,Highlands,Excavator,1
2023-04,S009,Ridgeline Tunnel,Highlands,Excavator,3
2023-05,S009,Ridgeline Tunnel,Highlands,Excavator,2
2023-06,S009,Ridgeline Tunnel,Highlands,Excavator,0
2023-07,S009,Ridgeline Tunnel,Highlands,Excavator,1
2023-08,S009,Ridgeline Tunnel,Highlands,Excavator,2
2023-09,S009,Ridgeline Tunnel,Highlands,Excavator,5
2023-10,S009,Ridgeline Tunnel,Highlands,Excavator,1
2023-11,S009,Ridgeline Tunnel,Highlands,Excavator,3
2023-12,S009,Ridgeline Tunnel,Highlands,Excavator,0
2024-01,S009,Ridgeline Tunnel,Highlands,Excavator,4
2024-02,S009,Ridgeline Tunnel,Highlands,Excavator,0
2024-03,S009,Ridgeline Tunnel,Highlands,Excavator,1
2024-04,S009,Ridgeline Tunnel,Highlands,Excavator,0
2024-05,S009,Ridgeline Tunnel,Highlands,Excavator,1
2024-06,S009,Ridgeline Tunnel,Highlands,Excavator,2
2024-07,S009,Ridgeline Tunnel,Highlands,Excavator,0
2024-08,S009,Ridgeline Tunnel,Highlands,Excavator,0
2024-09,S009,Ridgeline Tunnel,Highlands,Excavator,0
2024-10,S009,Ridgeline Tunnel,Highlands,Excavator,0
2024-11,S009,Ridgeline Tunnel,Highlands,Excavator,0
2024-12,S009,Ridgeline Tunnel,Highlands,Excavator,1
2025-01,S009,Ridgeline Tunnel,Highlands,Excavator,2
2025-02,S009,Ridgeline Tunnel,Highlands,Excavator,1
2025-03,S009,Ridgeline Tunnel,Highlands,Excavator,0
2025-04,S009,Ridgeline Tunnel,Highlands,Excavator,1
2025-05,S009,Ridgeline Tunnel,Highlands,Excavator,1
2025-06,S009,Ridgeline Tunnel,Highlands,Excavator,2
2025-07,S009,Ridgeline Tunnel,Highlands,Excavator,0
2025-08,S009,Ridgeline Tunnel,Highlands,Excavator,2
2025-09,S009,Ridgeline Tunnel,Highlands,Excavator,2
2025-10,S009,Ridgeline Tunnel,Highlands,Excavator,2
2025-11,S009,Ridgeline Tunnel,Highlands,Excavator,3
2025-12,S009,Ridgeline Tunnel,Highlands,Excavator,1
2026-01,S009,Ridgeline Tunnel,Highlands,Excavator,0
2026-02,S009,Ridgeline Tunnel,Highlands,Excavator,0
2026-03,S009,Ridgeline Tunnel,Highlands,Excavator,0
2026-04,S009,Ridgeline Tunnel,Highlands,Excavator,2
2026-05,S009,Ridgeline Tunnel,Highlands,Excavator,0
2026-06,S009,Ridgeline Tunnel,Highlands,Excavator,2
2026-07,S009,Ridgeline Tunnel,Highlands,Excavator,2
2021-08,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2021-09,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2021-10,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2021-11,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2021-12,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2022-01,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2022-02,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2022-03,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2022-04,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2022-05,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2022-06,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2022-07,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2022-08,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2022-09,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2022-10,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2022-11,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2022-12,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2023-01,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2023-02,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2023-03,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2023-04,S009,Ridgeline Tunnel,Highlands,Bulldozer,3
2023-05,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2023-06,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2023-07,S009,Ridgeline Tunnel,Highlands,Bulldozer,3
2023-08,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2023-09,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2023-10,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2023-11,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2023-12,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2024-01,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2024-02,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2024-03,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2024-04,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2024-05,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2024-06,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2024-07,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2024-08,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2024-09,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2024-10,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2024-11,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2024-12,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2025-01,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2025-02,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2025-03,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2025-04,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2025-05,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2025-06,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2025-07,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2025-08,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2025-09,S009,Ridgeline Tunnel,Highlands,Bulldozer,3
2025-10,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2025-11,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2025-12,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2026-01,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2026-02,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2026-03,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2026-04,S009,Ridgeline Tunnel,Highlands,Bulldozer,2
2026-05,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2026-06,S009,Ridgeline Tunnel,Highlands,Bulldozer,0
2026-07,S009,Ridgeline Tunnel,Highlands,Bulldozer,1
2021-08,S009,Ridgeline Tunnel,Highlands,Crane,0
2021-09,S009,Ridgeline Tunnel,Highlands,Crane,1
2021-10,S009,Ridgeline Tunnel,Highlands,Crane,0
2021-11,S009,Ridgeline Tunnel,Highlands,Crane,1
2021-12,S009,Ridgeline Tunnel,Highlands,Crane,2
2022-01,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-02,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-03,S009,Ridgeline Tunnel,Highlands,Crane,1
2022-04,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-05,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-06,S009,Ridgeline Tunnel,Highlands,Crane,2
2022-07,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-08,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-09,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-10,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-11,S009,Ridgeline Tunnel,Highlands,Crane,0
2022-12,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-01,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-02,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-03,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-04,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-05,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-06,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-07,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-08,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-09,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-10,S009,Ridgeline Tunnel,Highlands,Crane,0
2023-11,S009,Ridgeline Tunnel,Highlands,Crane,2
2023-12,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-01,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-02,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-03,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-04,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-05,S009,Ridgeline Tunnel,Highlands,Crane,2
2024-06,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-07,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-08,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-09,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-10,S009,Ridgeline Tunnel,Highlands,Crane,0
2024-11,S009,Ridgeline Tunnel,Highlands,Crane,1
2024-12,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-01,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-02,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-03,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-04,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-05,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-06,S009,Ridgeline Tunnel,Highlands,Crane,1
2025-07,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-08,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-09,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-10,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-11,S009,Ridgeline Tunnel,Highlands,Crane,0
2025-12,S009,Ridgeline Tunnel,Highlands,Crane,0
2026-01,S009,Ridgeline Tunnel,Highlands,Crane,1
2026-02,S009,Ridgeline Tunnel,Highlands,Crane,0
2026-03,S009,Ridgeline Tunnel,Highlands,Crane,0
2026-04,S009,Ridgeline Tunnel,Highlands,Crane,0
2026-05,S009,Ridgeline Tunnel,Highlands,Crane,0
2026-06,S009,Ridgeline Tunnel,Highlands,Crane,0
2026-07,S009,Ridgeline Tunnel,Highlands,Crane,0
2021-08,S009,Ridgeline Tunnel,Highlands,Grader,3
2021-09,S009,Ridgeline Tunnel,Highlands,Grader,1
2021-10,S009,Ridgeline Tunnel,Highlands,Grader,0
2021-11,S009,Ridgeline Tunnel,Highlands,Grader,0
2021-12,S009,Ridgeline Tunnel,Highlands,Grader,0
2022-01,S009,Ridgeline Tunnel,Highlands,Grader,0
2022-02,S009,Ridgeline Tunnel,Highlands,Grader,0
2022-03,S009,Ridgeline Tunnel,Highlands,Grader,1
2022-04,S009,Ridgeline Tunnel,Highlands,Grader,1
2022-05,S009,Ridgeline Tunnel,Highlands,Grader,0
2022-06,S009,Ridgeline Tunnel,Highlands,Grader,1
2022-07,S009,Ridgeline Tunnel,Highlands,Grader,0
2022-08,S009,Ridgeline Tunnel,Highlands,Grader,1
2022-09,S009,Ridgeline Tunnel,Highlands,Grader,0
2022-10,S009,Ridgeline Tunnel,Highlands,Grader,1
2022-11,S009,Ridgeline Tunnel,Highlands,Grader,2
2022-12,S009,Ridgeline Tunnel,Highlands,Grader,1
2023-01,S009,Ridgeline Tunnel,Highlands,Grader,0
2023-02,S009,Ridgeline Tunnel,Highlands,Grader,1
2023-03,S009,Ridgeline Tunnel,Highlands,Grader,0
2023-04,S009,Ridgeline Tunnel,Highlands,Grader,0
2023-05,S009,Ridgeline Tunnel,Highlands,Grader,1
2023-06,S009,Ridgeline Tunnel,Highlands,Grader,0
2023-07,S009,Ridgeline Tunnel,Highlands,Grader,0
2023-08,S009,Ridgeline Tunnel,Highlands,Grader,0
2023-09,S009,Ridgeline Tunnel,Highlands,Grader,0
2023-10,S009,Ridgeline Tunnel,Highlands,Grader,1
2023-11,S009,Ridgeline Tunnel,Highlands,Grader,0
2023-12,S009,Ridgeline Tunnel,Highlands,Grader,0
2024-01,S009,Ridgeline Tunnel,Highlands,Grader,0
2024-02,S009,Ridgeline Tunnel,Highlands,Grader,1
2024-03,S009,Ridgeline Tunnel,Highlands,Grader,0
2024-04,S009,Ridgeline Tunnel,Highlands,Grader,1
2024-05,S009,Ridgeline Tunnel,Highlands,Grader,1
2024-06,S009,Ridgeline Tunnel,Highlands,Grader,0
2024-07,S009,Ridgeline Tunnel,Highlands,Grader,2
2024-08,S009,Ridgeline Tunnel,Highlands,Grader,0
2024-09,S009,Ridgeline Tunnel,Highlands,Grader,0
2024-10,S009,Ridgeline Tunnel,Highlands,Grader,0
2024-11,S009,Ridgeline Tunnel,Highlands,Grader,2
2024-12,S009,Ridgeline Tunnel,Highlands,Grader,0
2025-01,S009,Ridgeline Tunnel,Highlands,Grader,0
2025-02,S009,Ridgeline Tunnel,Highlands,Grader,1
2025-03,S009,Ridgeline Tunnel,Highlands,Grader,1
2025-04,S009,Ridgeline Tunnel,Highlands,Grader,0
2025-05,S009,Ridgeline Tunnel,Highlands,Grader,0
2025-06,S009,Ridgeline Tunnel,Highlands,Grader,0
2025-07,S009,Ridgeline Tunnel,Highlands,Grader,1
2025-08,S009,Ridgeline Tunnel,Highlands,Grader,1
2025-09,S009,Ridgeline Tunnel,Highlands,Grader,2
2025-10,S009,Ridgeline Tunnel,Highlands,Grader,1
2025-11,S009,Ridgeline Tunnel,Highlands,Grader,1
2025-12,S009,Ridgeline Tunnel,Highlands,Grader,0
2026-01,S009,Ridgeline Tunnel,Highlands,Grader,0
2026-02,S009,Ridgeline Tunnel,Highlands,Grader,1
2026-03,S009,Ridgeline Tunnel,Highlands,Grader,0
2026-04,S009,Ridgeline Tunnel,Highlands,Grader,1
2026-05,S009,Ridgeline Tunnel,Highlands,Grader,0
2026-06,S009,Ridgeline Tunnel,Highlands,Grader,0
2026-07,S009,Ridgeline Tunnel,Highlands,Grader,0
2021-08,S009,Ridgeline Tunnel,Highlands,Forklift,1
2021-09,S009,Ridgeline Tunnel,Highlands,Forklift,0
2021-10,S009,Ridgeline Tunnel,Highlands,Forklift,2
